,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website,date,userParams,searchparams
122,122,1452.7222,701 N State St,Ste 1,[125],"[[Retail, Antiques]]",us,olson@statestreetmarket.net,71fcfbc6-3bf5-4345-86c3-8635e645c814,(915) 774-5466,"{u'tuesday': [[u'10:00', u'17:00']], u'friday': [[u'10:00', u'17:00']], u'wednesday': [[u'10:00', u'17:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'17:00']], u'saturday': [[u'10:00', u'17:00']]}",Tue-Wed 10:00 AM-5:00 PM; Thu 10:00 AM-8:00 PM; Fri-Sat 10:00 AM-5:00 PM; Sun 11:00 AM-5:00 PM,42.050866,Elgin,-88.295603,State Street Market,,,60123,IL,(847) 695-3066,http://statestreetmarketshops.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
123,123,1838.736,1100 South St,,[130],"[[Retail, Bookstores]]",us,info@booksatsunset.com,43abb433-e9ff-4626-9113-9b25a010cd65,,"{u'tuesday': [[u'10:30', u'18:00']], u'friday': [[u'10:30', u'18:00']], u'wednesday': [[u'10:30', u'18:00']], u'thursday': [[u'10:30', u'18:00']], u'saturday': [[u'10:30', u'17:00']]}",Tue-Fri 10:30 AM-6:00 PM; Sat 10:30 AM-5:00 PM,42.026105,Elgin,-88.305763,Books At Sunset,,,60123,IL,(847) 888-1860,http://www.booksatsunset.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
124,124,1869.7063,1118 South St,,[171],"[[Retail, Supermarkets and Groceries]]",us,office.neworiental@gmail.com,534d1ab2-da59-4dc6-83c4-629b2788868d,,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'9:00', u'20:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon-Sat 9:00 AM-9:00 PM; Sun 9:00 AM-8:00 PM,42.025965,Elgin,-88.306112,New Oriental,,,60123,IL,(847) 697-0431,http://neworiental.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
125,125,4439.989,1703 N Randall Rd,,[149],"[[Retail, Food and Beverage]]",us,info@jbssinc.com,437fcf93-675f-49fa-abd2-b2bcce34ef6f,(847) 289-1843,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'sunday': [[u'11:00', u'16:00']], u'saturday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-6:00 PM; Sat 9:00 AM-5:00 PM; Sun 11:00 AM-4:00 PM,42.058513,Elgin,-88.337123,Fisher Nuts Outlet Store,,,60123,IL,(847) 214-4400,http://www.fishernuts.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
126,126,3161.0671,2090 Larkin Ave,Ste 2,[126],"[[Retail, Arts and Crafts]]",us,info@thegaminggoat.com,786bd5e1-c359-448d-b098-14f4c3fd1e96,,"{u'monday': [[u'16:00', u'21:00']], u'tuesday': [[u'16:00', u'21:00']], u'friday': [[u'17:00', u'23:59']], u'wednesday': [[u'15:00', u'23:00']], u'thursday': [[u'16:00', u'21:00']], u'sunday': [[u'12:00', u'20:00']], u'saturday': [[u'12:00', u'20:00']]}",Mon-Tue 4:00 PM-9:00 PM; Wed 3:00 PM-11:00 PM; Thu 4:00 PM-9:00 PM; Fri 5:00 PM-11:59 PM; Sat-Sun 12:00 PM-8:00 PM,42.032878,Elgin,-88.328312,The Gaming Goat,,,60123,IL,(224) 856-1388,http://www.thegaminggoat.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
127,127,6731.983,203 Randall Rd,,[248],"[[Retail, Home Appliances]]",us,,6d7d096f-7309-45ce-8fe0-c28cd0a48712,,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'11:00', u'19:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 11:00 AM-7:00 PM,41.990229,South Elgin,-88.34026,Sears Home Appliance Showroom,,,60177,IL,(847) 488-9560,http://www.searshomeapplianceshowroom.com/locations/s-elgin-il,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
128,128,7131.549,2521 Technology Dr,Ste 202,"[466, 159]","[[Healthcare, Optometrist], [Retail, Glasses]]",us,pat@elgineye.com,e2642c84-f467-4187-8704-b90e8e372d04,(413) 499-4240,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,42.090761,Elgin,-88.340458,Elgin Eye Clinic,,,60124,IL,(847) 836-1122,http://www.elgineye.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
129,129,4905.4727,236 W State St,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,,1b6ba938-283c-45e2-b729-92dbe444b905,,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'9:00', u'21:00']], u'saturday': [[u'9:00', u'21:00']]}",Open Daily 9:00 AM-9:00 PM,41.994504,South Elgin,-88.297768,South Elgin Food & Liquor,,,60177,IL,(847) 468-1912,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
130,130,5771.5894,651 S 8th St,,[151],"[[Retail, Food and Beverage, Candy Stores]]",us,,0456133d-85d3-4286-97c8-bedd26f7df64,,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'saturday': [[u'10:00', u'19:00']]}",Mon-Sat 10:00 AM-7:00 PM,42.090193,West Dundee,-88.288703,Cocoa Cabana,,,60118,IL,(847) 851-8775,http://www.thecocoacabana.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
131,131,7102.9863,328 Randall Rd,,"[95, 159]","[[Healthcare, Physicians, Ophthalmologists], [Retail, Glasses]]",us,,0f0c8323-f633-49af-b004-c898ee33ac3f,(847) 760-6300,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'sunday': [[u'11:00', u'16:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Fri 10:00 AM-7:00 PM; Sat 10:00 AM-6:00 PM; Sun 11:00 AM-4:00 PM,41.986704,South Elgin,-88.341411,LensCrafters Optique,,,60177,IL,(847) 760-6200,http://local.lenscrafters.com/il/south-elgin/328-randall-rd.html?cid=Yext_5626,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
132,132,7220.4927,360 Randall Rd,,"[154, 155]","[[Retail, Food and Beverage, Farmers' Markets], [Retail, Food and Beverage, Health and Diet Food]]",us,elgin@fruitfulyield.com,08447e4e-df9e-4334-827f-af1dcfb9ce53,(847) 697-5245,"{u'monday': [[u'9:00', u'20:00']], u'tuesday': [[u'9:00', u'20:00']], u'friday': [[u'9:00', u'20:00']], u'wednesday': [[u'9:00', u'20:00']], u'thursday': [[u'9:00', u'20:00']], u'sunday': [[u'10:00', u'18:00']], u'saturday': [[u'9:00', u'19:00']]}",Mon-Fri 9:00 AM-8:00 PM; Sat 9:00 AM-7:00 PM; Sun 10:00 AM-6:00 PM,41.986509,South Elgin,-88.343443,Fruitful Yield,,,60177,IL,(847) 888-0100,http://www.healthfoodsouthelginil.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
133,133,6595.4766,420 Nolen Dr,,[164],"[[Retail, Nurseries and Garden Centers]]",us,davew@martinimplement.com,8cb72ef3-1d5e-453f-825c-cb6103c98918,(847) 695-9105,"{u'monday': [[u'7:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'17:00']], u'thursday': [[u'7:00', u'17:00']], u'saturday': [[u'7:30', u'12:00']]}",Mon-Fri 7:00 AM-5:00 PM; Sat 7:30 AM-12:00 PM,41.985172,South Elgin,-88.326212,Martin Implement,,,60177,IL,(630) 883-3320,http://www.martinimplement.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
134,134,7856.8667,474 Randall Rd,Unit 300,"[159, 466]","[[Retail, Glasses], [Healthcare, Optometrist]]",us,odtech-sec-0153@foreyes.com,037f64b7-50c6-479f-9258-6ca9b6d23e68,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'17:00']], u'saturday': [[u'9:00', u'17:00']]}",Mon-Thu 10:00 AM-8:00 PM; Fri 10:00 AM-6:00 PM; Sat 9:00 AM-5:00 PM; Sun 11:00 AM-5:00 PM,41.978295,South Elgin,-88.340932,For Eyes Optical,,,60177,IL,(847) 214-8076,http://www.foreyes.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
135,135,596.6893,156 E Chicago St,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,bellasfashion1@yahoo.com,de831c74-d422-47e8-bb62-1c913ffaf009,(864) 242-2115,"{u'monday': [[u'11:00', u'18:00']], u'friday': [[u'11:00', u'18:00']], u'wednesday': [[u'11:00', u'18:00']], u'thursday': [[u'11:00', u'18:00']], u'sunday': [[u'13:00', u'17:00']], u'saturday': [[u'11:00', u'18:00']]}",Mon 11:00 AM-6:00 PM; Wed-Sat 11:00 AM-6:00 PM; Sun 1:00 PM-5:00 PM,42.037503,Elgin,-88.283599,Bellas Fashions,,,60120,IL,(847) 695-3458,http://www.bellasfashion.net/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
136,136,6936.3896,1250 W Main St,,"[80, 171]","[[Healthcare, Pharmacies], [Retail, Supermarkets and Groceries]]",us,,07d3fb57-c8c1-4c60-a035-14e78f0bcc6f,(847) 428-0227,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,42.100372,West Dundee,-88.299221,Jewel-Osco,,,60118,IL,(847) 428-5522,http://www.jewelosco.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
137,137,9369.568,100 W Higgins Rd,Unit H72,[169],"[[Retail, Shopping Centers and Malls]]",us,info@starwoodretail.com,45039539-cdbe-4aa4-9971-6fe88fe43868,(847) 426-6266,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'12:00', u'17:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 12:00 PM-5:00 PM,42.074727,South Barrington,-88.188401,Arboretum of South Barrington,,,60010,IL,(847) 426-6200,http://www.shopthearb.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
138,138,7044.118,1700 W Main St,Unit A,[157],"[[Retail, Furniture and Decor]]",us,mediainfo@verlo.com,5f20e679-1967-4805-b63b-2ae0236481b0,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'17:00']], u'saturday': [[u'9:00', u'17:00']]}",Mon-Fri 10:00 AM-8:00 PM; Sat 9:00 AM-5:00 PM; Sun 11:00 AM-5:00 PM,42.100727,Sleepy Hollow,-88.305328,Verlo Mattress Factory Stores,,,60118,IL,(847) 836-8800,http://www.verlo.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
139,139,7394.403,90 S Western Ave,,[171],"[[Retail, Supermarkets and Groceries]]",us,,16b3e7ff-e22a-4727-9287-8416009efa1e,,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'9:00', u'19:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon-Sat 9:00 AM-9:00 PM; Sun 9:00 AM-7:00 PM,42.104809,Carpentersville,-88.291042,Aldi,,,60110,IL,(630) 879-8100,http://www.aldi.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
140,140,5125.2866,1175 W Spring St,,[171],"[[Retail, Supermarkets and Groceries]]",us,butera@buteramarket.com,e7e12f78-d769-492d-ae19-481b70d36b6f,,,,41.995984,South Elgin,-88.315306,Butera Market,,,60177,IL,(847) 742-6750,http://www.buteramarket.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
141,141,1756.7794,840 N State St,,[171],"[[Retail, Supermarkets and Groceries]]",us,,38b68f54-dd75-4d36-9d26-66644a9eb2be,,"{u'sunday': [[u'9:00', u'18:00']], u'friday': [[u'11:00', u'19:00']], u'saturday': [[u'9:00', u'19:00']]}",Fri 11:00 AM-7:00 PM; Sat 9:00 AM-7:00 PM; Sun 9:00 AM-6:00 PM,42.053506,Elgin,-88.296564,Fox Valley Flea Market,,,60123,IL,(847) 531-4420,http://www.foxvalleyfleamarket.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
142,142,7917.8706,6N800 Il Route 25,,[164],"[[Retail, Nurseries and Garden Centers]]",us,midwestjobs2@midwestgroundcovers.com,3d601ec6-764b-4014-a97b-28fee6722e62,(847) 742-2655,"{u'monday': [[u'7:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'17:00']], u'thursday': [[u'7:00', u'17:00']], u'saturday': [[u'7:00', u'12:00']]}",Mon-Fri 7:00 AM-5:00 PM; Sat 7:00 AM-12:00 PM,41.967222,Saint Charles,-88.285204,Midwest Groundcovers,[Valley View],,60174,IL,(847) 742-1790,http://www.midwestgroundcovers.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
143,143,3078.4736,502 Waverly Dr,,"[466, 159]","[[Healthcare, Optometrist], [Retail, Glasses]]",us,,5bfdb7d4-0e5c-4442-b7bc-e678ece53dab,,"{u'tuesday': [[u'10:00', u'18:30']], u'friday': [[u'10:30', u'17:00']], u'monday': [[u'10:30', u'18:00']], u'thursday': [[u'10:00', u'18:30']], u'saturday': [[u'9:30', u'14:30']]}",Mon 10:30 AM-6:00 PM; Tue 10:00 AM-6:30 PM; Thu 10:00 AM-6:30 PM; Fri 10:30 AM-5:00 PM; Sat 9:30 AM-2:30 PM,42.046684,Elgin,-88.255209,Quality Eye Care Clinic,,,60120,IL,(847) 697-7771,http://www.qualityeyeclinic.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
144,144,3900.925,900 N La Fox St,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,,87c1c196-f3f2-4f74-95ed-754d1e39e095,,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,42.00353,South Elgin,-88.296923,Thornton Oil,,,60177,IL,(847) 608-8295,http://www.thorntonsinc.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
145,145,404.61227,200 N Grove Ave,,[154],"[[Retail, Food and Beverage, Farmers' Markets]]",us,,8a10180c-d3f8-4ad1-9acb-eda34e8df2ce,,"{u'thursday': [[u'9:00', u'14:00']]}",Thu 9:00 AM-2:00 PM,42.040744,Elgin,-88.2871,Downtown Elgin Harvest Market,,,60120,IL,(847) 488-1456,http://www.elginharvestmarket.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
