,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website
300,300,4109.666,3000 S Kostner Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,gomeztireswheels@yahoo.com,02c50a6a-1cf6-4e77-ab63-669459316bb5,,"{u'monday': [[u'9:00', u'19:00']], u'tuesday': [[u'9:00', u'19:00']], u'friday': [[u'9:00', u'19:00']], u'wednesday': [[u'9:00', u'19:00']], u'thursday': [[u'9:00', u'19:00']], u'saturday': [[u'9:00', u'19:00']]}",Mon-Sat 9:00 AM-7:00 PM,41.838461,Chicago,-87.734316,Gomez A Tires & Wheels,"[South Lawndale, Crawford]",,60623,IL,(773) 523-3963,http://www.agomeztires.com/
301,301,6991.7534,958 N California Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,denizmahic@hotmail.com,49f0821a-5622-4749-8ea7-ed975600ec17,(773) 384-2263,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon-Sat 8:00 AM-5:00 PM,41.899111,Chicago,-87.697067,Acar Discount Muffler & Brake,"[West Town, West and Near West Side]",,60622,IL,(773) 384-2227,
302,302,10509.213,4210 W Fullerton Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,mavrick2801@aol.com,7021690c-89ae-4cb3-b01a-39c3935563cd,(727) 347-0893,"{u'monday': [[u'7:00', u'21:00']], u'tuesday': [[u'7:00', u'21:00']], u'friday': [[u'7:00', u'21:00']], u'wednesday': [[u'7:00', u'21:00']], u'thursday': [[u'7:00', u'21:00']], u'sunday': [[u'7:00', u'18:00']], u'saturday': [[u'7:00', u'20:00']]}",Mon-Fri 7:00 AM-9:00 PM; Sat 7:00 AM-8:00 PM; Sun 7:00 AM-6:00 PM,41.924532,Chicago,-87.732314,Maverick Auto Parts,[Hermosa],,60639,IL,(773) 278-7111,http://www.maverickautopartschicago.com
303,303,9074.101,2029 N Western Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,2f81d063-2dbf-450d-99d8-fbfe1d849c9b,(603) 332-1122,,,41.918486,Chicago,-87.687424,New Express Muffler & Brake,"[North Side, Bucktown]",,60647,IL,(773) 252-1407,
304,304,9216.806,7659 S Western Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,repairs@myrepairupdate.com,2711a51c-fd1c-4155-82f1-11e65c5398a1,(773) 925-1755,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'22:00']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'9:00', u'13:00']]}",Mon-Tue 8:00 AM-5:30 PM; Wed 8:00 AM-10:00 PM; Thu-Fri 8:00 AM-5:30 PM; Sat 9:00 AM-1:00 PM,41.754029,Chicago,-87.682814,Talman Auto Rebuilders,[Forest Hill],,60620,IL,(773) 925-8511,http://www.talmanauto.webs.com/
305,305,4511.1885,4846 S Archer Ave,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,,25ecba1d-9a48-4a21-800e-f596c395133d,,,,41.805286,Chicago,-87.718863,Oil Express,"[Archer Heights, South West Side]",,60632,IL,(773) 847-3398,
306,306,3131.3738,4400 S Archer Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,internet@chicagomidwaymotorsports.com,3066475e-48e2-4e73-8d4a-6683de08f89e,(773) 847-3365,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon-Sat 9:00 AM-9:00 PM,41.81338,Chicago,-87.705526,Midway Motorsports,[South West Side],,60632,IL,(773) 247-1000,http://www.chicagomidwaymotorsports.com/
307,307,10922.242,1122 Madison St,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,customerservice@jiffylube.com,46c27078-8793-4464-9d62-ae9c4a1f3369,,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'9:00', u'16:00']], u'saturday': [[u'7:00', u'18:00']]}",Mon-Fri 7:00 AM-7:00 PM; Sat 7:00 AM-6:00 PM; Sun 9:00 AM-4:00 PM,41.87978,Oak Park,-87.803409,Jiffy Lube,"[Edmund F Burton Row Houses, Samuel A Rothermel Houses]",,60302,IL,(708) 383-3339,http://www.jiffylube.com/
308,308,3285.9697,2600 S Halsted St,,[9],"[[Automotive, Maintenance and Repair]]",us,,0ff9c9d3-53c8-4e12-aeeb-7a0c95df214b,,,,41.845055,Chicago,-87.646625,Dave Auto Shop,"[Bridgeport, South Branch Addition, Lower West Side]",,60608,IL,(312) 842-0953,
309,309,4944.509,5430 S Ashland Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,,321394e9-1719-447e-87ba-ef235c5dd970,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Sat 8:00 AM-6:00 PM,41.795002,Chicago,-87.664786,Pan Americana Auto Parts,"[South West Side, New City]",,60609,IL,(773) 776-1100,http://panamericanauto.com
310,310,8256.534,6420 Ogden Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,carxcorpshop1301@carxstores.com,313bf241-64cf-43d2-899e-00eedc678239,(202) 882-9355,"{u'monday': [[u'7:30', u'18:00']], u'tuesday': [[u'7:30', u'18:00']], u'friday': [[u'7:30', u'18:00']], u'wednesday': [[u'7:30', u'18:00']], u'thursday': [[u'7:30', u'18:00']], u'saturday': [[u'7:30', u'17:00']]}",Mon-Fri 7:30 AM-6:00 PM; Sat 7:30 AM-5:00 PM,41.830011,Berwyn,-87.783979,Car-X Auto Service,[Lavergne],,60402,IL,(708) 749-3030,http://www.carx.com/
311,311,8829.895,1901 N California Ave,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,,9fed3c89-cf1f-4890-8f5b-b4e3d21128c8,(360) 264-2154,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'sunday': [[u'9:00', u'16:30']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Sat 9:00 AM-6:00 PM; Sun 9:00 AM-4:30 PM,41.915804,Chicago,-87.696821,Soto Tire Repair,"[Humboldt, West and Near West Side]",,60647,IL,(773) 395-1316,
312,312,9702.494,2338 N Seeley Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,ebc715a0-9f6c-4911-9ca1-179ca5392c05,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.924066,Chicago,-87.679271,Carology,"[Bucktown, West Lakeview, North Side]",,60647,IL,(872) 206-5839,http://www.carologyinc.com/
313,313,5151.557,5670 S Western Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,website@marsmotors.com,0dc3bdac-54e2-41cb-95cb-6d8065614767,(773) 778-0126,,,41.790578,Chicago,-87.684175,Mars Motors,[South West Side],,60636,IL,(773) 778-5900,http://marsmotors.com
314,314,9320.868,6644 Roosevelt Rd,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,art@oilexpress.com,ce7c9fe4-f553-411e-9db4-84884d5bae9e,,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon 8:00 AM-7:00 PM; Tue-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-5:00 PM,41.865337,Oak Park,-87.790616,Oil Express,[North Berwyn],,60304,IL,(708) 386-6080,http://www.oilexpress.com/
315,315,8092.9023,6333 Ogden Ave,Ste 1,[9],"[[Automotive, Maintenance and Repair]]",us,us.sulekha@sulekha.net,6c42eca4-acb4-4160-9d9f-8eca58cf9454,,"{u'monday': [[u'7:00', u'18:00']], u'tuesday': [[u'7:00', u'18:00']], u'friday': [[u'7:00', u'18:00']], u'wednesday': [[u'7:00', u'18:00']], u'thursday': [[u'7:00', u'18:00']], u'saturday': [[u'7:00', u'14:00']]}",Mon-Fri 7:00 AM-6:00 PM; Sat 7:00 AM-2:00 PM,41.831146,Berwyn,-87.782129,Mike & Sons Auto Service,[Lavergne],,60402,IL,(708) 484-1767,
316,316,7893.8535,6341 S Wentworth Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,frank7337@comcast.net,021fd9bf-d2cd-413b-8f53-c054ff31d699,(419) 825-2970,"{u'monday': [[u'8:30', u'17:00']], u'tuesday': [[u'8:30', u'17:00']], u'friday': [[u'8:30', u'17:00']], u'wednesday': [[u'8:30', u'17:00']], u'thursday': [[u'8:30', u'17:00']], u'saturday': [[u'8:30', u'16:00']]}",Mon-Fri 8:30 AM-5:00 PM; Sat 8:30 AM-4:00 PM,41.778819,Chicago,-87.629998,Frank's Auto Glass,"[Greater Grand Crossing, South Side, Englewood]",,60621,IL,(773) 488-7700,http://www.franksautoglasschicago.com
317,317,9473.834,1850 W Webster Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,77e5e510-1e18-012f-0643-0030487f54d8,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'12:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-12:00 PM,41.921802,Chicago,-87.675109,Illinois Vehicle Emissions,"[Bucktown, West Lakeview, North Side]",,60614,IL,(800) 380-6610,http://www.applusillinoisairteam.com
318,318,5296.126,1819 S State St,,[9],"[[Automotive, Maintenance and Repair]]",us,,1dc71735-7575-4056-9e4b-af5dab8ed090,(312) 225-7118,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.857293,Chicago,-87.626969,Elar Auto Rebuilders,"[Near South Side, Film Row, South Loop]",,60616,IL,(312) 225-8585,
319,319,9488.576,5815 W 63rd St,,[6],"[[Automotive, Car Parts and Accessories]]",us,ecommerce@carquest.com,19198d3d-a639-463b-ac32-8e2a38da8ba2,(773) 585-9505,"{u'monday': [[u'7:30', u'19:00']], u'tuesday': [[u'7:30', u'19:00']], u'friday': [[u'7:30', u'19:00']], u'wednesday': [[u'7:30', u'19:00']], u'thursday': [[u'7:30', u'19:00']], u'sunday': [[u'10:00', u'15:00']], u'saturday': [[u'7:30', u'17:00']]}",Mon-Fri 7:30 AM-7:00 PM; Sat 7:30 AM-5:00 PM; Sun 10:00 AM-3:00 PM,41.777763,Chicago,-87.767278,Carquest Auto Parts,"[Clearing, South West Side]",,60638,IL,(773) 585-3500,http://www.carquest.com/
320,320,6135.2085,1474 W Hubbard St,,"[10, 13]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Transmissions]]",us,kevin@spotlightautoservice.com,f6b696e9-b26a-4036-93ae-969a4e75aebf,,"{u'monday': [[u'7:00', u'18:00']], u'tuesday': [[u'7:00', u'18:00']], u'friday': [[u'7:00', u'18:00']], u'wednesday': [[u'7:00', u'18:00']], u'thursday': [[u'7:00', u'18:00']], u'saturday': [[u'9:00', u'12:00']]}",Mon-Fri 7:00 AM-6:00 PM; Sat 9:00 AM-12:00 PM,41.8901,Chicago,-87.665083,Spotlight Automotive,"[Goose Island, Near West Side, West and Near West Side]",,60642,IL,(312) 846-1210,http://www.spotlightautoservice.com/
321,321,9069.5625,7520 S Ashland Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,05f8b52a-ca92-4a29-9964-f7fa004c6a43,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.756855,Chicago,-87.663768,John & Sons Auto Repair,[Auburn Gresham],,60620,IL,(773) 994-9628,
322,322,8750.18,7439 S Western Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,c3680e4f-1db9-45cd-bb2c-6022e89f3014,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Sat 10:00 AM-8:00 PM,41.758226,Chicago,-87.682824,One Stop Auto Sales,[Forest Hill],,60636,IL,(773) 863-8080,
323,323,10818.341,5418 S Harlem Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,5d89d032-dc4c-4d92-9a73-df60acaaaab5,(708) 594-6420,"{u'monday': [[u'7:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'17:00']], u'thursday': [[u'7:00', u'17:00']]}",Mon-Fri 7:00 AM-5:00 PM,41.793762,Summit Argo,-87.801757,Solid Auto Service,,,60501,IL,(708) 594-2900,http://www.solidautoservice.com/
324,324,8937.954,4857 W Division St,,"[10, 12, 13]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Transmissions]]",us,,06045f36-d516-4c42-a3bd-3ec11c035537,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'16:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-4:00 PM,41.902169,Chicago,-87.747764,Top Value Auto Repair,[Austin],,60651,IL,(773) 287-7280,
325,325,7463.2812,1133 N Ashland Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,integrityofchicago@yahoo.com,f5261e97-0610-42cf-94b1-e900f29b734c,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Thu 10:00 AM-8:00 PM; Fri 10:00 AM-7:00 PM; Sat 9:00 AM-6:00 PM,41.902706,Chicago,-87.66698,Integrity of Chicago,"[West and Near West Side, Goose Island, West Town]",,60622,IL,(773) 435-0009,http://www.integrityofchicago.com/
326,326,9158.799,2102 Oak Park Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,01d90538-a6ea-4da2-abc2-f4947554988f,(610) 274-1573,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-6:00 PM,41.851746,Berwyn,-87.793509,B & G Automotive,[Theater District],,60402,IL,(708) 749-1632,http://www.bgautomotive.com
327,327,4991.362,2361 S State St,,[2],[[Automotive]],us,,4aa87b29-3db1-4f09-9f4d-8dc46508a115,,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'sunday': [[u'13:00', u'17:00']], u'saturday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-6:00 PM; Sat 9:00 AM-5:00 PM; Sun 1:00 PM-5:00 PM,41.849623,Chicago,-87.626967,Life Storage Centers of South Loop,,,60616,IL,(312) 235-6131,http://www.lifestorage.net
328,328,10394.931,2415 N Pulaski Rd,,[9],"[[Automotive, Maintenance and Repair]]",us,service@chicagomotors.net,74af5579-b684-4cca-81a5-dd2f5358b803,(773) 227-4495,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:30', u'15:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:30 AM-3:00 PM,41.925015,Chicago,-87.72671,Chicago Motors Auto Service,"[Pennock, Hermosa]",,60639,IL,(773) 276-0500,http://www.chicagomotors.net
329,329,9487.066,32 Lake St,,[9],"[[Automotive, Maintenance and Repair]]",us,bumpcityauto32lake@yahoo.com,041747ac-febc-465a-a730-9022e45ff82f,(708) 524-1166,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:30', u'13:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:30 AM-1:00 PM,41.888137,Oak Park,-87.776361,Bump City Auto Body,[Ridgeland],,60302,IL,(708) 524-9777,http://www.bumpcityauto.com
330,330,6024.973,1627 W Hubbard St,,[6],"[[Automotive, Car Parts and Accessories]]",us,cts1627@yahoo.com,7b96dc96-3402-4040-8146-6ae9cfde08a4,(312) 263-4015,"{u'monday': [[u'7:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'17:00']], u'thursday': [[u'7:00', u'17:00']], u'saturday': [[u'7:00', u'12:00']]}",Mon-Fri 7:00 AM-5:00 PM; Sat 7:00 AM-12:00 PM,41.889681,Chicago,-87.668276,Carson Tire Service,"[Greek Town, Near West Side, West Town]",,60622,IL,(312) 666-7457,http://www.carsontire.com/
331,331,5175.315,5111 S Pulaski Rd,,[9],"[[Automotive, Maintenance and Repair]]",us,,20366060-e51e-012e-7915-003048c87378,(773) 284-7533,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'8:00', u'17:00']], u'saturday': [[u'7:00', u'19:00']]}",Mon-Sat 7:00 AM-7:00 PM; Sun 8:00 AM-5:00 PM,41.800258,Chicago,-87.723252,Firestone Complete Auto Care,"[West Elsdon, South West Side]",,60632,IL,(773) 284-1313,http://www.firestonecompleteautocare.com/
332,332,9670.647,2300 W 79th St,,[9],"[[Automotive, Maintenance and Repair]]",us,bennettauto@aol.com,12cad48a-2980-4555-bbd5-b10812cd9190,(540) 574-2975,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.74999,Chicago,-87.680601,Bennett Auto Rebuilders,[Forest Hill],,60620,IL,(773) 434-0181,
333,333,6802.5,3518 W 63rd St,,[9],"[[Automotive, Maintenance and Repair]]",us,info@gerbercollision.com,247a3bca-f724-4775-9045-27ade9a726d6,(773) 776-5285,"{u'monday': [[u'7:30', u'17:30']], u'tuesday': [[u'7:30', u'17:30']], u'friday': [[u'7:30', u'17:30']], u'wednesday': [[u'7:30', u'17:30']], u'thursday': [[u'7:30', u'17:30']], u'saturday': [[u'8:00', u'12:00']]}",Mon-Fri 7:30 AM-5:30 PM; Sat 8:00 AM-12:00 PM,41.779038,Chicago,-87.711381,Gerber Collision & Glass,[West Lawn],,60629,IL,(773) 776-5888,https://www.gerbercollision.com/locations/chicago-63rd-st-il
334,334,2302.876,1420 W 38th St,,[9],"[[Automotive, Maintenance and Repair]]",us,npowersales@cummins.com,95f2ab9a-b99f-423d-bb12-de065c40c33b,(773) 640-5261,"{u'monday': [[u'7:00', u'15:30']], u'tuesday': [[u'7:00', u'15:30']], u'friday': [[u'7:00', u'15:30']], u'wednesday': [[u'7:00', u'15:30']], u'thursday': [[u'7:00', u'15:30']]}",Mon-Fri 7:00 AM-3:30 PM,41.825268,Chicago,-87.661761,Cummins NPower,"[Whiskey Row, South West Side]",,60609,IL,(773) 640-5260,http://cumminsnpower.com/
335,335,7355.174,6740 S Western Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,maaco6740@gmail.com,580d9adf-f950-4ca3-91c7-b7f243ecbf21,,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'12:00']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-12:00 PM,41.770763,Chicago,-87.683709,Maaco Collision Repair & Auto Painting,"[Chicago Lawn, South Lynn, South West Side]",,60636,IL,(773) 432-4453,http://maaco-chicago-western.com/
336,336,4548.8535,4858 S Archer Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,cc7f48f1-e915-4506-ba86-7246eaea5b6e,,,,41.805075,Chicago,-87.719236,Professional Auto Repair,"[South West Side, Archer Heights]",,60632,IL,(773) 254-0829,
337,337,10120.299,3363 W Columbus Ave,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,tony@chicagocollision.com,29101c94-935c-4d46-bf39-ab4244cb54bd,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'12:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-12:00 PM,41.747382,Chicago,-87.706758,West Loop Auto South,"[Clarkdale, Ashburn]",,60652,IL,(773) 471-0801,http://www.westloopauto.com/
338,338,6190.203,645 W Randolph St,,[4],"[[Automotive, Car Dealers and Leasing]]",us,mikehelmstetter@hotmail.com,4f774f57-45f9-4040-95c2-7081cf4b16cf,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Thu 10:00 AM-8:00 PM; Fri-Sat 10:00 AM-6:00 PM,41.883988,Chicago,-87.64487,Alfa Romeo & FIAT of Chicago,,,60661,IL,(866) 301-6812,http://www.fiatusaofchicago.com
339,339,6750.191,478 N Milwaukee Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,,49da53cc-cb62-49d9-b82e-ec6d189ebaa4,(320) 202-8452,"{u'monday': [[u'6:00', u'21:00']], u'tuesday': [[u'6:00', u'21:00']], u'friday': [[u'6:00', u'21:00']], u'wednesday': [[u'6:00', u'21:00']], u'thursday': [[u'6:00', u'21:00']], u'sunday': [[u'9:00', u'16:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Fri 6:00 AM-9:00 PM; Sat 8:00 AM-6:00 PM; Sun 9:00 AM-4:00 PM,41.890659,Chicago,-87.646876,River West Hand Car Wash,"[Swede Town, Fulton Market, West and Near West Side]",,60654,IL,(312) 633-9274,
340,340,9548.197,3057 W Columbus Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,8c24d8d5-2cc3-407e-af21-5bbb6a87b205,,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']]}",Mon-Fri 8:00 AM-5:30 PM,41.751723,Chicago,-87.699292,Metro Collision Experts,[Ashburn],,60652,IL,(773) 436-5600,http://www.metrocollisionexpertsil.net
341,341,9918.417,4755 W Grand Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,jimfaustinc@sbcglobal.net,1d5d060c-bfdc-4b71-8983-7930d9583238,(770) 788-9225,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon-Fri 9:00 AM-6:00 PM; Sat 8:00 AM-5:00 PM,41.913691,Chicago,-87.745712,ABC Automotive & Electronics,[Garfields],,60639,IL,(773) 889-1570,http://www.abcautoelectronics.com
342,342,11452.496,2845 W Belmont Ave,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,mream06@aol.com,a4fbad03-3a6d-40ff-a3a8-b5ba16b1743a,(810) 694-0686,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'sunday': [[u'8:00', u'13:00']], u'saturday': [[u'7:00', u'17:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 7:00 AM-5:00 PM; Sun 8:00 AM-1:00 PM,41.939303,Chicago,-87.699623,Velasquez Mufflers & Brakes,"[North Side, Avondale]",,60618,IL,(773) 267-6632,http://www.velasquezmufflers.com
343,343,10148.974,2509 N Ashland Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,28ef0301-2b55-4327-aebe-fe20cef39933,,"{u'monday': [[u'7:30', u'18:30']], u'tuesday': [[u'7:30', u'18:30']], u'friday': [[u'7:30', u'18:30']], u'wednesday': [[u'7:30', u'18:30']], u'thursday': [[u'7:30', u'18:30']], u'saturday': [[u'7:30', u'15:30']]}",Mon-Fri 7:30 AM-6:30 PM; Sat 7:30 AM-3:30 PM,41.92732,Chicago,-87.667995,Car-X Auto Service,"[West Lakeview, Depaul, North Side]",,60614,IL,(773) 348-7912,http://www.carx.com/
